ID	LD03	LD03	LD03	LD06	LD06	LD06	LD09	LD09	LD09	LD12	LD12	LD12	LD15	LD15	LD15	LD18	LD18	LD18	LD21	LD21	LD21	LD24	LD24	LD24
Ot04g00110	-0.543923489	0.061949237	0.017375397	0.161463002	0.63551219	0.571887405	0.525740577	0.786639114	0.98118378	-0.718236195	-0.031025366	0.017258209	-4.286344411	-5.250592941	-4.917034768	-5.646937495	-5.415773634	-5.280409267	-5.150515091	-5.474260768	-6.572001383	-2.062002734	-1.350826047	-1.60967023
Ot04g01200	-0.087832042	0.218711845	0.053199386	-0.073430437	0.473135985	0.468462248	0.918522739	0.999520835	1.272963087	0.649454555	0.70700997	0.727520588	0.537668916	0.438026118	0.534382701	-0.004372103	0.083282426	0.191569294	-0.152817684	-0.213468908	-0.235728719	-0.195915185	-0.18458156	-0.116142815
Ot04g03090	1.153759455	-0.532807346	-0.504081407	1.152979719	-0.408116475	-0.587028441	-0.839917774	-1.041621742	-1.477891731	-0.523504485	-2.669447181	-2.723453262	-1.191640257	-2.028315544	-2.328574119	-0.103701666	-2.274562767	-2.648729431	0.237683684	1.634456526	NA	0.73963406	-0.127447717	-0.20919549
Ot03g05190	-0.392169396	-0.144034246	-0.131818048	0.041441597	-0.20241971	-0.270949907	-0.273349878	-0.077203758	-0.173061049	-0.125493874	-0.294617687	-0.313279039	-0.298355482	-0.113207778	-0.068057484	-0.66956599	-0.351475372	-0.458468453	0.256598626	0.634123807	0.679143348	0.078836048	0.148157465	0.067536136
Ot04g00270	-1.464875604	-1.253034161	-0.96373264	-2.911452991	-2.981063309	-3.073096476	-2.721859128	-2.342079998	-2.164990347	0.969775266	-0.040391191	-0.034517128	0.709083833	0.962885851	0.771024311	0.252922783	0.682217377	0.580772763	0.461768375	0.863236189	0.919710133	0.236584767	0.131641803	0.170922211
Ot04g01250	-0.809513811	-0.605154588	-0.552361102	-0.898877289	-0.301662871	-0.570765128	-0.297835417	0.193949635	0.39053224	0.495472182	0.330980573	0.572693145	1.265989826	1.24395804	0.681390652	1.442060465	1.010744733	0.614858192	-0.057737381	-0.771429854	-1.146352081	-0.537095854	-0.732528264	-0.938912706
Ot04g02470	-1.446952871	-2.265907405	-2.191090668	-1.997594274	-2.686512117	-2.817668296	-0.426689506	-1.919962521	-1.976120648	0.548931272	0.281653365	0.483965527	0.720518763	0.776779345	0.932001339	0.745071478	0.740951176	0.728644809	0.348208932	0.311160741	0.391380905	-0.26228035	-0.873789732	-0.667209592
Ot03g05380	0.459389017	0.364742795	0.436782954	0.40713644	0.2982861565	0.247913581	-0.18751535	-0.309561567	-0.129635575	-0.056213652	-0.304065471	-0.283355295	-0.363731541	-0.350777858	-0.406413359	0.010475343	-0.21070955	-0.107435944	0.175782915	0.090505395	0.0511669065	0.250457026	0.326906041	0.338608538
Ot04g00340	-0.9672987	-0.725283313	-0.550023307	-1.846615046	-1.470946198	-1.293246765	-1.494258196	-1.484155314	-1.497318347	0.879896527	1.462370827	1.398047505	0.859344736	0.75639785	0.615488215	0.586263617	0.634310163	0.615556718	0.249218558	-0.460973035	-0.142258466	-0.417528708	-0.415033137	-0.33936183
Ot04g02580	-0.249502777	-0.226647744	-0.152059452	-0.355916293	-0.557200199	-0.58818999	-1.483090263	-1.29781537	-1.416738991	0.23909573	-0.153080027	-0.164708235	0.614574979	0.711523768	0.458251089	0.910642354	1.157233202	0.910723827	0.469071261	-0.081947563	0.360579714	-0.639509702	-0.967346131	-0.982716473
Ot03g05690	0.275859902	0.035899209	0.150998051	0.193541209	0.137258874	-0.028665336	0.265235275	0.372554481	0.446218173	0.136679931	-0.116654922	-0.140973793	-0.194800617	-0.173740777	-0.101470948	-0.221176344	-0.260108639	-0.199446676	0.240108932	0.250405478	0.284796594	0.210232678	0.099664787	0.118981531
Ot04g00380	0.742040915	1.2983651495	1.29445795	0.432867762	1.366000705	1.794103511	-1.727528088	-1.094022261	-0.507300782	-3.685798205	-3.346920091	-3.036550658	-3.600992189	-3.999250677	-3.671253066	-4.093705383	-3.772726708	-3.618918178	-3.010687976	-2.164320028	-2.576963533	0.548920256	0.764959001	1.004275313
Ot04g01360	0.396547736	0.735803141	0.842127881	0.423619123	0.938166246	1.20734105	-0.209151791	0.172465697	-0.135461464	0.298142649	0.411954798	0.933885438	0.076206737	-0.160280394	-0.379245414	0.097028777	-0.06950876	-0.12699471	0.432585113	0.388173881	0.485423665	0.58162306	0.413672949	0.66387263
Ot04g02730	0.167950118	0.702497034	0.759649987	-0.078952607	0.399295849	0.547216154	-0.472611889	0.306789901	0.098206714	-0.09493948	1.622961048	1.876081094	-0.7028109	-0.604477876	-1.077366087	-0.824483107	-0.471660389	-0.294391507	-0.75892453	-0.54632238	-0.561440335	0.125249721	0.708200541	0.785767971
Ot07g02670	0.214158645	0.20719404	0.352146888	-0.175694132	-0.19144953	-0.103596488	-0.035268421	-0.188400826	-0.151163732	0.437782774	0.289047291	0.541415392	-0.109799642	-0.245078901	-0.356754309	-0.218724078	-0.340709866	-0.233246805	-0.083780409	-0.12690201	-0.062292553	0.200977628	0.350262183	0.593761778
Ot07g01840	-2.226098426	-2.763700683	-2.746177948	-1.455263665	-2.322712824	-2.178793583	0.201492901	0.225490188	0.269000901	0.571278156	0.437170203	0.635867067	0.603735108	0.642528127	0.6094953295	-0.223029138	0.042181167	0.321963412	-0.789626365	-0.876110576	-0.744536312	-1.611283458	-1.952416661	-1.695849057
Ot07g01170	-5.702138024	-5.953147468	-6.167331786	-5.382344379	-5.471180809	-5.692761299	-0.408484018	-2.180722094	-1.946551292	1.490815353	1.651859702	NA	0.962596498	1.294910132	1.376835492	-0.479495375	-0.280213161	0.345826725	-4.208244113	-4.958806209	-5.040839821	-5.28188225	-5.977007103	-6.251289044
Ot07g03270	0.459204442	0.512428508	0.540606332	0.219107413	-0.206887229	-0.017014255	-2.194372195	-1.953822788	-1.674368992	-1.500981567	-1.520082323	-1.039453155	0.85336854	0.62977088	0.399444788	1.377468588	1.216575127	1.125852528	0.119605649	-0.103542647	-0.034465471	-0.045011337	0.229258586	0.333228739
Ot07g02600	0.015246633	0.044485772	0.137596027	-0.008671303	-0.02294986	-0.002729	-0.845538303	-0.876963065	-0.666719464	0.077627841	-0.254818409	0.168953929	-0.072320944	-0.109957361	-0.228178339	-0.129960045	0.176062092	0.297309747	-0.284398979	-0.310018141	0.018088515	-0.415103386	-0.05382618	-0.001526751
Ot07g01790	-1.831279381	-1.814495838	-2.055316543	-1.818858211	-1.757669358	-2.08043592	-0.230623323	-0.698335085	-0.863310103	0.412962492	0.415182757	0.876162864	0.549484789	0.704947343	0.566202983	0.768661481	0.812632653	0.675011684	0.417681663	0.800456671	0.990566274	-0.06110319	-0.500109006	-0.360217221
Ot17g01040	0.367836971	0.973941639	0.896647465	0.348175842	1.256239822	1.22768292	0.225547149	0.823810815	0.693329637	-0.116032667	0.046835457	-0.271971461	-0.152133582	-0.026914494	-0.15922718	0.033784643	0.154549862	-0.077282817	0.41583639	0.45268573	0.596518308	0.304685787	0.330491147	0.327401252
Ot04g02260	0.079312767	0.057551212	0.345952583	0.066663177	0.398221383	0.437635105	0.960684702	1.264787697	1.746584923	0.619293521	0.200360435	0.853811957	0.264561319	0.232548246	0.471862276	0.426101486	0.355164588	-0.039603711	0.291617495	0.043892487	0.622073938	0.166114036	-0.004796976	0.19917214
Ot06g02890	-1.073376527	-1.523783738	-1.588263698	-1.063802524	-1.074603025	-1.36456048	-0.053914113	-0.207117717	-0.190840948	0.057225241	-0.149536528	0.16712685	0.041025014	0.368256534	0.145544988	-0.032125519	0.000495719	0.128066105	0.290386471	0.545751231	0.666205668	-0.872660323	-0.9748759475	-1.106862903
Ot03g05560	-0.758384072	-0.53877783	-0.650243844	0.120569479	-0.437835667	-0.509054566	0.540030037	0.845618956	0.819163131	-0.274821609	NA	1.595827935	-2.279270943	-2.642837221	-2.435709043	-2.324039215	-2.390300775	-2.391349538	-0.518143852	-0.887565612	-0.713182712	-1.023487786	-0.806630846	-0.994191043
Ot07g01060	0.234772946	0.240336797	0.498275636	0.362097855	0.44175044	0.363269025	0.84591779	0.625431126	0.839258853	0.455883804	0.375333973	0.485202956	0.383649097	0.190366614	0.206808595	0.331219771	0.40205198	-0.021000294	0.387319328	0.391419864	0.992719925	0.496182254	-0.082491424	0.534226831
Ot01g01230	-0.482962555	-0.62705311	-0.772702397	0.944572102	1.297447202	1.230282758	0.540477279	1.076496329	1.2321788	0.975714083	0.96930323	0.952854496	0.130484948	0.725279249	0.46726538	-0.544101938	-0.043214039	-0.315325317	-0.75831875	-0.74345101	-0.758015531	-1.452001074	-1.759479943	-2.115076452
Ot05g00340	0.28391582	0.621558403	0.737512791	-0.281872384	0.232178599	0.429749778	-0.52105698	0.035595334	0.414425927	-1.561238848	-1.01425266	-0.767260906	-0.861134891	-1.077682345	-0.890231641	-0.30205957	-0.372831712	-0.269392199	0.216147046	0.58847899	0.557568525	0.474735091	0.661092426	0.641075129
Ot09g01810	-0.001151627	-0.065632543	0.031129365	0.048464621	-0.021371439	0.094591974	0.398480102	0.43117349	0.493494964	0.042715728	0.091193746	0.076046473	-1.166857209	-1.400598094	-1.106701854	-1.533142962	-1.934151674	-1.651241694	-0.955447337	-1.077670674	-1.15367818	-0.265204534	-0.447175056	-0.377019523
Ot16g02320	0.538667135	0.423185179	0.465426005	0.613595437	0.887937775	0.840082271	1.142992632	1.275760209	1.333089799	0.826485276	0.726582746	1.0968970485	0.443851084	0.647549209	0.992416276	0.642296343	0.594072011	0.650019776	0.230507119	0.554399183	0.707750122	0.2334258	0.219235632	0.552767468
Ot03g03450	0.303325887	0.152135134	NA	0.223774396	0.293955101	NA	0.040558526	0.35320954	0.804583816	-0.153908678	-0.000908244	0.150415038	NA	-0.365567764	-0.1014157265	NA	-0.249004475	NA	0.043951909	-0.46293636	0.577809543	-0.190734664	0.00012011	0.667228667
Ot15g02140	-0.247688609	-0.044632033	0.052214136	-0.302999065	-0.285787965	-0.769549601	-0.863606758	-0.505557157	-1.789980122	0.081006184	-0.302412672	-0.275728263	0.970963978	1.511183794	1.127906665	1.052391762	1.463365266	1.720944311	0.170165362	0.102569877	0.12049664	0.169314382	0.122815461	0.210296395
Ot13g01770	-0.987089599	-1.244540622	-1.334795579	-0.993352157	-1.501162113	-1.838785691	0.786991534	0.73108565	0.944166118	0.82246699	0.779612746	0.769891414	0.866966076	1.02615641	0.853781299	0.798232847	0.764775214	0.754341223	0.58182522	0.517343443	0.83524758	-0.161511901	-0.297299337	-0.003732326
Ot02g07510	0.583528719	0.54726828	0.875016986	0.593793368	0.619944767	0.799949148	0.628814704	0.56716342	0.706631384	0.744300133	0.554182233	0.300957765	0.185888431	0.800581036	0.712334469	0.417713657	0.652009324	0.814584419	0.648191538	0.807516343	0.547114618	0.809726696	0.534713137	1.276606395
Ot03g00970	0.350571428	0.294544447	-0.158326261	-0.117436372	0.318304336	0.582752166	-0.04986055	0.209297782	0.388479183	0.137855441	0.224006565	-0.571075393	0.439874764	0.627780693	0.209970328	0.429914813	0.470126389	0.253365914	0.472450568	0.452907679	-0.351787457	0.278319095	0.409556932	0.236021891
Ot12g00330	0.638863038	0.538754876	0.466755286	1.511970076	1.668866506	1.715124347	-0.075259957	0.26167267	0.510986838	0.062435685	0.719459749	1.082664158	-0.571263073	-0.821916639	-0.771822309	-1.131159748	-1.660853089	-1.254116709	-0.993240913	-1.531113251	-2.220513396	-0.194421906	-0.144953471	-0.031180075
Ot14g00480	-0.47895113	-0.897939842	-1.126713822	-0.010895935	-0.30869879	-0.155157122	-0.137909078	-0.346285045	-0.046732976	0.697428828	0.611073365	0.944827201	0.92060436	1.233934588	1.146137586	0.114078682	0.420834907	0.704998411	-1.989552711	-2.6289286	-2.661504495	-1.699950935	-1.778598133	-1.805549396
Ot07g02720	-0.567183234	-0.785240625	-0.730596024	-1.764173325	-2.264780593	-2.214252898	-3.814248535	-3.570623771	-4.000938999	-0.548949024	-1.231697763	-1.173724312	0.245506411	0.135498511	0.073610923	0.713532449	0.88121904	0.9647614	0.943126407	0.6474331	1.312234426	0.01559008	-0.347658484	-0.181363144
Ot04g00710	1.122514806	1.647798991	1.705226658	1.642699738	1.6208123755	1.537506716	1.469740245	1.654482238	1.784759517	0.714592448	0.413423047	0.468653907	0.646780346	0.734563459	0.743726712	0.719289095	0.821599019	0.934682503	0.547087936	0.778392206	0.704583481	0.477892267	1.212373514	1.148385492
Ot04g02090	-0.954179322	-0.761649424	-0.369191684	-1.18191991	-1.282778083	-1.242631209	-0.959861526	-1.01797785	-1.279434513	0.18920336	0.178754213	0.52897308	0.925998776	0.981159388	0.84031328	0.888134405	1.035530282	0.904949606	0.299827759	1.02105306	1.088434965	0.439294837	0.533758125	0.691190582
Ot03g04930	-0.513212658	-0.257266476	-0.079532163	-1.652860349	-1.882445389	-2.066823057	-2.566481895	-2.173647206	-2.295756994	-0.360503595	-0.834547162	-1.222911887	0.948993928	0.876213991	0.867341335	0.733104847	1.013949877	0.878996998	0.490788131	0.721167797	1.030456461	0.460605769	0.347403636	0.454981815
Ot04g00060	-0.402125909	-0.288139146	-0.141735369	-0.685922018	-0.412291084	-0.517515405	-0.210336368	-0.327482238	0.130806663	0.206583237	-0.026285022	0.591759317	0.134982053	-0.20038153	-0.186580186	0.274451485	-0.099931564	-0.467917558	0.176565118	-0.492070168	0.704126801	-0.240030476	-0.57242072	-0.414743456
Ot04g01160	0.255216203	0.698429926	1.132002975	0.424972276	1.135093718	1.485131228	0.935235497	1.059769339	2.031083867	-0.371774197	-0.265338087	-0.043722304	-0.308571996	-0.211067993	-0.759752984	-0.174372783	-0.439781361	-0.82600228	0.108467654	-0.033111804	-0.304472667	0.538557786	0.240651345	0.9484414
Ot20g00430	-0.224767602	-0.062655913	-0.065585302	-0.678484614	-0.266276963	-0.120856419	0.027122267	0.128549639	0.057976665	-0.007215659	-0.169762044	-0.258906755	-0.436655764	-0.419071825	-0.389358282	-0.581323859	-0.564977801	-0.612554873	-0.547882757	-0.353317889	-0.299676064	-0.341014833	-0.22442838	-0.302722245
Ot20g00930	-1.285682993	-2.6496565	-2.341532427	-1.836890771	-3.696096962	-3.506002369	-0.249532402	-0.777086442	-0.660923795	0.209133782	0.145616991	NA	0.115921797	0.017476781	0.197563723	-0.210311012	-0.294107211	0.03687378	-0.16785487	-0.280558954	-0.255716259	0.027741005	-0.734956992	-0.530059606
Ot05g04230	0.282440869	0.540913409	0.62782758	0.596320305	1.009005656	0.983530164	0.623381916	0.728418429	1.085983052	0.171572942	0.70130926	0.732401706	-0.213050519	-0.628440549	-0.216340703	-0.638176892	-0.801923258	-0.605322304	-0.378263916	-0.630111601	-0.703869265	0.050013769	0.175508509	0.082511452
Ot02g06880	0.005400606	0.249919502	0.467745085	-0.002909166	0.490133105	0.546844746	0.449089807	0.387205742	0.238022475	0.623074415	1.035524436	1.244201841	0.757443798	0.455895918	0.149775069	0.608532516	0.608882002	0.214385842	0.465616271	0.39338919	0.735958524	0.556458988	0.080942946	0.046540448
Ot20g00130	NA	0.028044831	NA	-0.703752802	-0.296312222	-0.250869167	0.120649492	NA	NA	-0.242954136	NA	-0.0607210675	-1.400048016	-1.472934203	-1.380337084	-2.075840626	-1.565230402	-1.461668084	-0.261397344	NA	0.488918266	-0.004924475	0.437336255	NA
Ot20g00510	-0.226462436	-0.187786966	-0.040503527	-0.313937723	0.149194119	-0.141533249	0.081826321	0.188189087	0.283931015	0.620727704	0.444323331	0.581804831	0.558973943	0.605348985	0.55689325	0.655243299	0.540514504	0.29847799	0.404585049	0.310461949	0.479283153	0.095534927	-0.175348036	-0.09847489
Ot18g00090	0.140156587	-0.16268266	-0.181528435	0.160050787	0.052932749	-0.021119963	-0.039393099	-0.47699564	-0.782634141	0.157983515	0.236251575	0.271464647	0.183376065	0.22507954	-0.013042064	0.233995418	-0.021849876	-0.496403893	0.502267112	0.596114171	0.477562286	0.011229616	-0.071633665	-0.218615959
Ot05g02080	-0.088511634	0.132023992	0.328227803	0.17040284	0.580245546	0.629128874	1.18871426	0.987691714	1.458667167	0.752128884	0.795542943	1.640488064	0.676865241	0.399418337	0.300588293	0.592624035	0.422468365	-0.016505463	0.533655503	0.533733088	0.285054592	0.643219897	0.040741905	0.360898487
Ot20g00150	-1.43417632	-2.412350112	-2.18323141	-1.70930128	-3.174537672	-3.251288477	0.245115309	-0.18801771	-0.058543582	0.66183539	0.278747779	0.269827252	0.517963051	0.706677476	0.59874227	0.440033213	0.458397734	0.574242567	0.484330809	NA	NA	-0.391548894	-1.067469572	-0.941220193
Ot20g00520	0.10271897	0.563024794	0.220449183	0.59706012	0.685658015	0.615430742	1.291115093	1.981114444	2.31702249	-0.08450557	0.102326993	0.0828132255	0.076569263	-0.007511837	0.069923001	0.25736386	0.174696406	0.199032025	0.272460585	0.048891805	0.114184544	0.371661893	0.238290265	0.561179928
Ot05g04190	-0.703632243	-1.082738332	-1.053456425	-1.360879083	-2.294641271	-2.413290527	-1.623755287	-2.353307418	-2.381141002	0.386292956	-0.240764084	-0.240574437	0.821746495	0.998164674	0.948967826	1.03722671	1.054955802	0.863223138	0.285145792	-0.083925121	0.080400024	-0.176421932	-0.505474639	-0.688659718
Ot06g00830	-0.023117687	-0.072119042	-0.237928993	-0.046626851	0.478543675	0.346626088	0.861458535	0.857633966	1.399993368	0.579848941	0.260035542	0.574459445	0.532031896	0.29038608	0.237777605	0.34534873	0.337670756	0.025085241	0.253971018	0.049390864	0.351096941	-0.059686754	-0.502816346	-0.428930777
Ot16g03090	0.293785009	0.485489213	0.61553316	0.438584264	0.228645014	0.14535695	-0.302872339	-0.475058174	-0.545539137	0.964157529	0.334296209	0.028501691	0.488536054	0.640067461	0.626654062	0.615687332	0.743291059	0.182929845	0.448497595	0.282056633	0.759450444	0.238723563	0.286000022	0.695541286
Ot03g02100	0.394730204	0.6956867495	0.665751915	0.70244573	0.828055141	0.805311846	0.383384956	0.54908211	0.696905157	-0.685590169	0.168520636	0.128639706	-2.872895138	-3.387988644	-2.959173444	-3.93167742	-4.057371124	-3.814899401	-1.8914958	-1.979973364	-2.347309136	-0.367373781	0.113110915	-0.096761728
Ot18g00810	0.64030031	0.355439686	0.97442279	0.790359828	0.605955642	1.331759227	0.688363859	0.606988307	0.965296969	0.089223051	0.216707846	0.279009453	0.054486359	0.116999096	0.213741131	0.261689862	0.360865093	0.016086403	0.186947691	0.276020522	0.616481668	0.567914099	0.464432105	0.780556583
Ot03g04810	0.583597419	1.340550029	1.508067066	0.976440332	1.651445119	1.666955376	1.596864098	2.187765768	2.685802173	-0.462111778	0.047810428	0.15833271	-0.874281416	-0.705406559	-0.975124723	-0.681221285	-0.752822974	-0.643594432	0.183166581	0.619506509	0.663942079	0.43407081	0.971791847	0.865178696
Ot16g00990	1.049440521	1.465506063	1.453233743	0.830903492	1.364068207	1.479078378	-0.042840483	0.411787699	0.655458783	-2.260315382	-2.30517206	-2.825833409	-2.589062834	-2.686829828	-2.146546916	-2.658027027	-2.876223883	-2.340230731	-1.926584044	-1.466136778	-1.915619041	0.602494483	0.84301759	1.046683207
Ot15g02760	0.556466079	0.407492315	0.3835742	0.427142094	0.54820854	0.4965632515	-1.745678717	-1.619166984	-1.53450547	-1.247327388	-1.117909139	-0.890939444	-0.665724832	-0.623975217	-0.733712514	-0.273575988	-0.426669448	-0.121848067	0.464571077	0.987489258	0.683535692	0.580265666	0.504817603	0.5982572715
Ot11g01900	-0.323623604	-0.598569565	-0.571549204	-0.432944842	-0.746471024	-0.829344211	-0.144883148	-0.599522619	-0.625606213	-0.03731428	0.013202702	0.23114843	0.008248663	-0.007945685	-0.027426329	-0.230243204	-0.105777138	0.01278574	-0.251377393	-0.073235226	0.044871525	-0.220659218	-0.066666825	-0.055732531
Ot13g00340	0.290149388	0.313703024	0.282833069	0.091499321	0.239395102	0.030914823	0.587890111	0.430994889	0.598876538	-0.24391241	-0.061918042	-0.070182837	-1.422015405	-1.469729859	-1.527829537	-1.168506046	-1.214848144	-1.192046277	-0.436183714	-0.331451488	-0.313578517	0.222225804	0.237201073	0.144184398
Ot16g00360	-0.124868904	0.336329594	0.1946657605	-0.374396829	0.311515179	0.296129368	-0.221153281	0.263701903	0.405398531	-0.619476554	-0.485280661	-0.301205912	-1.869539385	-1.904646981	-1.753153106	-1.992402652	-1.89739891	-1.356684559	-0.850943834	-0.502234708	-0.508920436	0.151847117	0.262764411	0.232015195
