ID	LD03	LD03.1	LD03.2	LD06	LD06.1	LD06.2	LD09	LD09.1	LD09.2	LD12	LD12.1	LD12.2	LD15	LD15.1	LD15.2	LD18	LD18.1	LD18.2	LD21	LD21.1	LD21.2	LD24	LD24.1	LD24.2
Ot11g01040	350.62095515769	352.564169048182	354.526185450429	350.642023469088	350.729170128018	341.0543959806	319.650862286323	321.076372237018	326.878780682965	268.815645556585	278.045890174673	275.854997067169	212.979093654903	202.527442697328	201.831064542409	242.668683495115	231.072878162638	234.205432374527	280.205636525351	277.064349858408	272.776238756108	323.571119277985	337.615151770722	330.75039190477
Ot11g02460	311.000937054929	347.654871458661	349.511944115103	301.666189162486	328.399493211487	359.21429698561	352.155781615651	352.222890259166	389.4066295325	321.426880439452	312.925630193756	346.570082130414	320.372956993184	320.34089637086	277.085370198085	323.288802918835	318.194943238856	289.611649865718	320.924953884345	318.087930807438	331.832008565511	327.180239487048	322.002161572984	342.104269104503
Ot11g03490	324.373083527639	333.979252802844	329.849158399013	337.068033451812	353.006872869928	353.050269108709	337.748599908349	329.925689059453	341.154966838481	313.739751565047	322.628716761803	330.475253978279	276.593657277606	257.957735331968	253.759240125433	263.842790242596	243.427800988749	250.067843019418	269.488377952895	254.061752368271	248.533021746449	299.639915146068	297.305296296988	295.217250828231
Ot12g00580	286.992441248974	254.393132331808	240.981522289718	312.948986225091	325.893223641401	325.502967285153	355.815093565475	359.663266681305	361.517648916712	353.327332733047	363.855964939571	372.591104387341	311.187600289897	314.874271338324	313.567726281014	263.873925828503	262.395543664455	283.210259811204	249.835482167704	219.293153004324	176.461228971678	251.975773962182	229.165462220326	203.677302756198
Ot11g01120	295.694530626063	330.862327044108	330.181083229402	301.657263977459	330.73558803407	337.013148913295	364.265587285599	357.782487901137	374.537511010841	354.638994239955	352.041458344567	359.889375148483	338.561786800636	345.277357987226	311.899161072908	323.720970624702	337.737280099797	312.986920516714	323.235770603025	327.737712404939	324.219923354663	321.587034998923	335.68432664036	335.085316788337
Ot04g02150	314.846298471482	NA	334.4520784812	311.873430104158	NA	336.680298435251	325.345209583391	NA	NA	299.614273418208	312.639661196964	NA	170.530839351637	161.093315883412	163.706444990863	121.280527172325	145.578643263773	149.839357454961	188.939172451457	205.175276520439	177.32435531057	303.39518621895	326.311829893552	318.73278385647
Ot03g05150	316.082210987211	362.766173442337	350.472784085833	333.377091107593	349.979769479267	370.709231278638	325.012968953225	347.707452385028	334.40597247251	349.310806952017	338.884567306288	327.9852215289	333.478760425141	337.466699233856	314.192408212074	341.726064568171	361.111403223391	322.615474964992	347.492019944222	354.366844176028	358.724798183465	347.3258531539	363.773552389722	369.621963692512
Ot04g00110	292.332262353678	317.872470839802	315.993486825877	322.067415085137	342.050679844603	339.368614446952	337.42332204887	348.421346456895	356.622262451756	284.984212735382	313.953181123277	315.988546834648	134.572709086197	93.9253793223575	107.986327959069	77.2177077155988	86.9622843420722	92.6684896330695	98.144102239162	84.4967936011738	38.2221834930675	228.338524474549	258.317759513511	247.406335190311
Ot04g01200	311.558529101189	324.480706397097	317.503626016174	312.16562029122	335.205806406802	335.008787771919	353.980823115704	357.395250222328	368.922047559951	342.638412042486	345.064626716829	345.929239757521	337.926154165055	333.725770609481	337.787625704161	315.076733751813	318.771758877293	323.336528120642	308.819097576944	306.262380894671	305.324031651662	307.002347765416	307.480110062647	310.365105113288
Ot04g03090	363.897088549693	292.800856825088	294.011781891584	363.864219237131	298.057127168665	290.515198449626	279.854797326475	271.352085165772	252.961380324408	293.193013460073	202.732061013908	200.455466427179	265.028142883084	229.758588159528	217.101364494955	310.889554433469	219.37818127759	203.605405582258	325.28045311391	384.160590907793	NA	346.439876046455	309.888553617232	306.442524317513
Ot03g05190	298.729366906363	309.189358240807	309.704324883863	317.007983334948	306.728153338972	303.839303183048	303.738133816826	312.006558163335	307.965750429311	309.970916719956	302.841601834789	302.054943514882	302.684037284543	310.488829872099	312.392113965415	287.035876607048	300.444799558302	295.934569145136	326.077801371146	341.992153375665	343.889925653154	318.584324427358	321.506527997112	318.107983281817
Ot04g00270	253.510067504068	262.440118962138	274.635454458545	192.530448402857	189.596066381335	185.716462345786	200.522666208532	216.53203210773	223.997142209542	356.141343252767	313.558370277897	313.805987949468	345.152049192077	355.850924014705	347.763113618585	325.92284837103	344.019509537992	339.743171488482	334.72661149188	351.650251111248	354.030877011536	325.234128913984	320.810319977399	322.466162478123
Ot04g01250	281.136458507943	289.75110138177	291.976579739331	277.369393642301	302.544616246131	291.200768845635	302.705960318798	323.436869995758	331.723694110771	336.147375656722	329.213328607247	339.402579942844	368.628093843064	367.699356859842	343.984659431766	376.050248093238	357.868387042399	341.180022704324	312.82715183873	282.741865320325	266.93723931103	292.620077292169	284.381738971019	275.68172418116
Ot04g02470	254.265589774369	219.743042972986	222.896898525863	231.053625230991	202.012698671721	196.483887071274	297.274191968576	234.326146128001	231.958833307634	338.4009121595	327.13396916046	335.66231938159	345.634081942011	348.005713692655	354.549005572725	346.669087204817	346.495398296916	345.976630632688	329.939579949899	328.377835244174	331.759469084795	304.204763260323	278.426944855108	287.135209179078
Ot03g05380	334.626311054552	330.636555222064	333.673365762094	332.423634397809	327.835114705369	325.711688406339	307.356437870388	302.211651361013	309.796325749793	312.891383738708	302.44333605596	303.316361346793	299.928147961245	300.474202850805	298.128921022142	315.702619107026	306.378700008544	310.73213814029	322.671062596946	319.076238888081	317.417948038034	325.818905834663	329.041569106781	329.534880986261
Ot04g00340	274.485129296237	284.687145620091	292.075128112835	237.418065805255	253.25416518376	260.744980287205	252.271461616496	252.69734266629	252.142462750587	352.352557862666	376.906419460009	374.194907645892	351.48620919837	347.146543756098	341.20658095341	339.974635210001	342.00000910326	341.209468657092	325.766698944393	295.828989963725	309.264215202474	297.660360021336	297.765559349341	300.955438798044
Ot04g02580	304.743394336392	305.706834812796	308.851060401032	300.257595144993	291.772590450887	290.46623403457	252.742239264901	260.55239342996	255.539238118749	325.339977082698	308.808038662048	308.317858391679	341.16808402685	345.254903217218	334.578342368861	353.648630120023	364.043522311771	353.652064566429	335.034460356809	311.806585853115	330.461062990574	288.302881753339	274.483129870323	273.835202141715
Ot03g05690	326.889749134493	316.774347227963	321.626271229559	323.419653037899	321.047104302332	314.052666800131	326.441874231031	330.965852251797	334.071101870737	321.02269930061	310.343517543844	309.318369837348	307.049331724043	307.93709689518	310.983589039004	305.937478462385	304.296310460471	306.853479838974	325.382688017203	325.816732859035	327.266470130606	324.123272098315	319.462347671737	320.276633656006
Ot04g00380	346.541335603649	369.992856567168	369.828150869841	333.50832314563	372.843993636746	390.890415681389	242.438106491652	269.143172101016	293.876071031585	159.888381253936	174.173588875156	187.257029813113	163.463328988945	146.67497661989	160.501523035333	142.693294031762	156.223961327553	162.707669463879	188.347255964488	224.025399112811	206.63065481111	338.400447786498	347.50743404219	357.595672446587
Ot04g01360	331.977273807288	346.27838590875	350.760442800073	333.11845220717	354.808883602088	366.155789178708	306.444366423161	322.531227222818	309.550738824864	327.829065231094	332.626749445904	354.628428658141	318.473487368298	308.504511425279	299.274169767734	319.35122822027	312.330936279046	309.90764986093	333.496408243244	331.624278873939	335.723786331534	339.779015258507	332.699177090964	343.246197515683
Ot04g02730	322.340875645422	344.874386553544	347.283635678941	311.932836462136	332.093118894798	338.328612368771	295.338360917486	328.19358505421	319.400883461829	311.258919231769	383.676005792523	394.346132486519	285.634456975391	289.779627778196	269.845303321461	280.505436637633	295.378470840464	302.851136319686	283.269019899893	292.231138514221	291.593850011183	320.5408655195	345.114814537229	348.384623935998
Ot07g02670	324.288768928568	323.995180100271	330.105582169397	307.854754363809	307.190594825949	310.89398815021	313.774317634845	307.319111150304	308.888818950912	333.715512586258	327.445655763054	338.084084657751	310.632497841053	304.929880227749	300.222269073302	306.04085229358	300.898613133166	305.428655276864	311.729323307775	309.911557574918	312.635131241701	323.73313090792	330.026133538407	340.290715777725
Ot07g01840	221.421167073393	198.758860062084	199.497520651911	253.915253140392	217.348443938995	223.41527491284	323.754851938233	324.766443460313	326.600611980716	339.342931913621	333.68969001597	342.065639475855	340.711135639141	342.346432543175	340.953954389223	305.859375020835	317.0391594734	328.833215487758	281.974802099426	278.329111041041	283.875546768811	247.338330512616	232.958060940687	243.773517414867
Ot07g01170	74.8907618758148	64.3096063680061	55.280792392019	88.3714749288024	84.6266274616746	75.2860322042848	298.041633609631	223.333979665679	233.205312121801	378.105481726972	384.89421155828	NA	355.838726509142	369.847212336149	373.300727711424	295.048191612933	303.448816157858	329.839159414651	137.864981222158	106.225477427062	102.767398752384	92.6063969008798	63.3038174850405	51.7416235513948
Ot07g03270	334.618530403965	336.862159608226	338.049979209212	324.497381333526	306.539827702615	314.543811268365	222.758567684852	232.898786483864	244.678996923768	251.988041865613	251.182860728474	271.443500675538	351.234286170242	341.808658297682	332.099397330761	373.327415501018	366.545046264621	362.720688452444	320.302942983289	310.896257785905	313.808165519927	313.363610740106	324.925298062029	329.308098722962
Ot07g02600	315.903750031259	317.136308741972	321.061316788787	314.895503503921	314.293599329973	315.145997792565	279.617867231585	278.293174868545	287.155870236702	318.533393171749	304.519316995245	322.383190707844	312.212390316207	310.625849289354	305.642313480624	309.782647907745	322.682831139213	327.793954737065	303.272365461503	302.192404752528	316.023547895824	297.762598044055	312.992026216936	315.196677892187
Ot07g01790	238.06453174532	238.772032131062	228.620376924395	238.588138862504	241.167518979124	227.561484358201	305.539246617857	285.82313232475	278.868707453144	332.669228193908	332.762822159374	352.19516749445	338.424245343144	344.977677888555	339.128990980219	347.663509909377	349.517088808156	343.715757786825	332.868162072344	349.003817446931	357.017775969028	312.685268139571	294.179236119801	300.076292054278
Ot17g01040	330.766988391839	356.316974256581	353.058683803806	329.938185060407	368.217088157853	367.013288746691	324.768844617773	349.988297654041	344.48794032382	310.369748337457	317.235358331434	303.796240174895	308.847935494474	314.126472515073	308.548909042115	316.685208941686	321.775995733651	312.00322547768	332.790375674126	334.343737932879	340.40691567892	328.104887365847	329.19269714202	329.062444435282
Ot04g02260	318.604420236472	317.687074682149	329.844464884631	318.071184208508	332.047825412399	333.709287686398	355.758135872978	368.577418801971	388.887297547158	341.366991390161	323.70711349994	351.25297815313	326.413464012166	325.063971744871	335.152113952901	333.223094759702	330.232791538363	313.591566034226	327.554001201287	317.111299161673	341.484198233795	322.263476688405	315.058823480341	323.657021622982
Ot06g02890	270.013480877234	251.026829755735	248.308714958838	270.417067343786	269.961778575276	257.738792566815	312.988319453029	306.530111616511	307.216249242288	317.673333566328	308.957412778668	322.306171266998	316.990422523552	330.784674823384	321.396400565422	313.906804820498	315.281933925741	320.659588530868	327.50210810846	338.266859401142	343.344545360649	278.474554427363	274.165714883612	268.601882388338
Ot03g05560	283.291802589071	292.549174582961	287.850390309451	320.343572670167	296.804332106028	293.802141298363	338.025685832372	350.9076070138	349.792377268053	303.67609386196	NA	382.532225369409	219.179710886914	203.853788229943	212.585154773534	217.292530706363	214.499313609121	214.455103621572	293.418987791912	277.846230734499	285.197239339588	272.11651141743	281.257988202215	273.35149839089
