Protein.Name	Gene.Name	Uniprot.ID	mRNA.ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
Serotransferrin	Tf	Q921I1;D3YYR8;CON__Q0IIK2;CON__Q29443	1425546_a_at	14.55171237	14.50455066	14.47543023	14.47395384	14.44435274	14.45325973	14.44501351	14.48048965	14.56218316	14.51613535	14.60252413	14.47015864	14.51396043	14.52891274	14.46148659	14.45929334	14.43754235	14.48397519	14.53618949	14.48185962	14.46349981	14.40298353	14.41681286	14.41776887
Methionine adenosyltransferase 2 subunit beta	Mat2b	Q99LB6;Q99LB6-2;E0CYU5	1448196_at	9.055303023	8.831355399	8.885993283	9.321407841	9.145739244	9.061452845	9.222705553	8.846289241	8.882010169	8.863423219	8.783291845	8.70673806	8.712857776	8.801658042	9.177321391	9.160775518	9.275344874	8.986827077	8.970609745	8.759358218	8.892376125	8.550919526	8.754112384	8.292277402
Alpha-2-HS-glycoprotein	Ahsg	P29699	1455093_a_at	13.86005507	13.73047735	13.78905034	13.84898683	13.85850634	13.91725158	13.81664838	13.91027373	13.72108094	13.80674756	13.97118683	13.82190496	13.81460368	13.84629914	13.89210595	13.8896227	13.92412421	13.96772047	13.83453457	13.93312174	13.73348311	13.75058359	13.79186219	13.74118653
Transmembrane 9 superfamily member 1	Tm9sf1	Q9DBU0;D3Z6X7;D3YWH4;D6RGM8;D3Z279;D3YYW1	1418198_a_at	9.98557087	10.00265645	10.12277086	9.990122501	10.09640419	9.913017455	10.10033225	10.11622668	10.12691136	10.11713652	9.915764944	9.951838696	9.905355423	9.844605868	9.858547044	9.919681613	9.852060027	9.950157289	9.862185185	9.957022417	9.916727919	9.991649516	9.961275257	9.961604567
Retinol-binding protein 4	Rbp4	Q00724	1426225_at	14.19478188	14.17396695	14.19087589	14.24404721	14.29000399	14.25394357	14.24598538	14.28339519	14.15986812	14.25559484	14.22502901	14.27728766	14.27118651	14.28070475	14.28129702	14.29760442	14.31124745	14.27701243	14.27535062	14.27765132	14.24549262	14.31957903	14.27872971	14.29038155
Fatty acid desaturase 1	Fads1	Q920L1	1440444_at	6.049561599	6.182122217	6.788063806	6.466921166	6.507489569	6.732489926	6.083451388	6.356521351	6.658622103	6.057606529	6.615672583	6.02764049	5.861256031	5.845461642	5.885220573	6.170709225	7.384608531	6.904702845	6.998641211	6.489924757	6.785017326	6.142660715	6.065740499	6.712364501
17-beta-hydroxysteroid dehydrogenase 13	Hsd17b13	A8Y5N5;A8Y5N6;Q8VCR2-2;Q8VCR2;A8Y5N4	1460606_at	12.00194858	11.98110337	11.92135911	12.15827275	12.07135139	12.2312716	12.24416867	12.1180102	12.07717301	12.16020106	12.50808771	12.15962738	11.83610947	11.98411682	12.03465743	12.17997672	12.16747308	11.94319872	11.94556912	12.13987995	12.25180103	12.18758962	12.2225044	12.10909289
	Ppp2r1a	G3UWL2	1438383_x_at	11.41945185	11.44697398	11.7735721	11.46119199	11.42513024	11.39597999	11.5542427	11.4442049	11.30535955	11.37669621	11.60977401	11.44814709	11.56321175	11.53655306	11.56255835	11.49038307	11.33926467	11.60428956	11.30479574	11.18689039	11.37951811	11.24637732	11.30189557	11.5632824
60S ribosomal protein L18	Rpl18	P35980;G3UZK4;G3UZJ6;G3UX28;G3UYV6	1450372_a_at	12.31819301	12.21866755	12.20776338	12.20857709	12.18563277	12.22966766	12.31602246	12.28449537	12.29612917	12.37555155	12.30233732	12.21009334	12.18027203	12.11951588	12.05782587	12.09518153	12.0669061	12.14717207	12.18101905	12.09485535	12.32082459	12.36611366	12.29783228	12.42363557
Carboxypeptidase N subunit 2	Cpn2	Q9DBB9	1427459_at	12.04694158	11.90037795	11.96826688	11.78572798	11.80194973	11.77235599	11.75212004	11.66003615	11.92572626	11.80686302	11.84404125	12.02302107	11.92239939	11.86013007	11.91251136	11.83301473	11.91189078	11.91082122	11.5352101	11.66587499	11.6017443	11.64661828	11.83507398	11.87231026
Roquin	Rc3h1	Q4VGL6	1434933_at	8.462885477	8.233484224	8.24916409	8.612301361	8.761764622	8.834212313	8.41354474	8.235265811	8.355360022	8.330692059	7.912056391	8.440948235	8.223855491	8.349850126	8.415077095	8.557351804	8.803528783	8.344514553	8.257791718	8.182825605	8.426462947	8.329503399	8.49451302	8.258296022
Serine/threonine-protein kinase Sgk2	Sgk2	Q9QZS5;E9Q4F0;Q9QZS5-2;Q9ERE3;E9PWP2	1418739_at	10.46392966	11.03367859	11.08043067	11.5217098	11.12168682	10.51309454	10.60316772	9.960284493	10.26738082	10.29725936	10.90985188	10.48496686	10.37135274	11.18128353	11.39354983	11.42343728	10.44793515	9.798392201	10.74619859	10.23725639	10.48588934	10.63277594	10.39999152	10.48687741
Low affinity cationic amino acid transporter 2	Slc7a2	E9QJY0;E9Q6C4;P18581-2;E9QPL9;P18581	1450703_at	5.672005238	5.491950116	6.276451652	7.059202684	7.267833182	7.127536308	6.605775635	6.513588286	5.494478375	5.388917671	5.476916571	5.379953864	5.729426887	5.946173365	6.326119246	6.762668091	6.582355518	7.148555709	6.765296013	6.058140375	5.1489073	5.1969984	5.395191818	5.226102167
Polymeric immunoglobulin receptor;Secretory component	Pigr	O70570;D3Z2D3;D3YVM4	1455490_at	12.98492604	12.86831359	12.982981	13.03258279	13.13739353	13.07118655	12.93190837	12.87073628	12.78159954	12.86845827	13.03861313	13.11653755	13.0116655	13.09933619	13.13424432	13.30290315	13.18521595	12.98667687	12.59508107	12.70552167	12.65675197	13.05652258	13.1284091	12.98972901
Complement C3;Complement C3 beta chain;Complement C3 alpha chain;C3a anaphylatoxin;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2	C3	P01027;P01027-2	1423954_at	14.26199909	14.11177072	14.13086804	14.04711636	14.09659438	14.07284038	14.16314467	14.07695786	14.3091427	14.14558904	14.40531774	14.25816748	14.11645811	14.15132174	14.1355759	14.19484793	14.14904622	14.16675534	14.11752303	14.07955773	14.1509921	14.13992828	14.09792556	14.10780924
Apolipoprotein A-II	Apoa2	P09813;Q3UKX6	1417950_a_at	14.67702495	14.68958861	14.69224811	14.70083881	14.74192851	14.69856893	14.70514674	14.71868797	14.62918817	14.62103916	14.68113107	14.71551964	14.71380503	14.69611084	14.69596088	14.70869357	14.69885784	14.73031696	14.68131918	14.66999771	14.69140204	14.69970136	14.68234811	14.72526065
Lumican	Lum	P51885	1423607_at	8.774778203	8.630674483	8.519264714	8.468219786	8.60632514	8.788624834	8.788093542	8.812454185	8.676278375	8.676159867	8.622355047	8.35292213	8.540171692	8.672508264	8.514783836	8.564723584	8.671000466	8.633512285	9.07234492	8.851765576	8.708030603	8.53519949	8.893973757	8.404198191
Acid sphingomyelinase-like phosphodiesterase 3a	Smpdl3a	P70158	1416635_at	9.787689591	9.707012669	9.869816101	9.791754643	9.92608784	9.893091799	10.03524303	9.933312031	10.10947579	9.791421188	10.05432343	9.936460392	9.763674528	9.745490137	9.959110622	9.875375366	9.909057123	9.915185701	10.00479853	9.879701008	9.984159409	9.886113135	9.729865154	9.707444136
Beta-lactamase-like protein 2	Lactb2	Q99KR3	1425140_at	11.15058735	11.37063106	11.29081581	11.44868602	11.28033253	11.19981367	11.14196192	11.46320276	10.85187422	11.10116708	11.48628182	11.14077107	11.4751493	11.42151601	11.31760552	11.38538972	11.18129124	11.33454295	11.45764521	11.45110771	11.01352913	10.90575768	10.97392412	10.97790359
Vitamin D-binding protein	Gc	P21614	1426547_at	14.48287732	14.50002225	14.5152444	14.50506779	14.50284618	14.50014778	14.5408012	14.51054018	14.48262595	14.47577588	14.55753079	14.53468992	14.51638588	14.55595383	14.55595383	14.55681838	14.51678286	14.482952	14.54697326	14.55305651	14.50880708	14.45367758	14.52061666	14.42184748
NADPH--cytochrome P450 reductase	Por	P37040;Q05DV1;E9Q997;E9PVT9;F6R7H8	1416933_at	9.310488027	8.733084209	8.92551977	9.588759872	10.46539346	10.77372124	10.71740857	10.64435963	10.65751132	9.607129059	9.864148817	10.15833205	9.395316643	9.378198584	9.931678357	10.05759992	10.98636108	11.41612129	11.3230995	11.22401586	10.48571791	10.45185001	10.15044119	9.695474545
NADPH:adrenodoxin oxidoreductase, mitochondrial	Fdxr	Q61578	1416806_at	7.59762744	7.661503407	7.602779506	7.573717789	7.444177678	7.552343651	7.433120805	7.666425879	7.605782776	7.502727361	7.60901009	7.276052722	7.637057458	7.273446732	7.434344043	7.744437479	7.732483553	7.777170839	7.814327774	7.745103919	7.526839927	7.318046481	7.614934738	7.45088609
Beta-2-glycoprotein 1	Apoh	Q01339	1416677_at	14.07135361	14.07049685	14.05221488	14.11824773	14.16118566	14.097914	14.16149446	14.17445883	14.02273879	14.06284645	14.14781631	14.10656867	14.07686023	14.15378483	14.10220504	14.13322089	14.14153551	14.06289137	14.05497205	14.06256572	14.06032027	14.08118348	14.06308521	14.07661416
Apolipoprotein A-I;Truncated apolipoprotein A-I	Apoa1	Q8BPD5;Q00623;CON__P15497	1438840_x_at	14.78081555	14.72883014	14.7731785	14.7857065	14.73082125	14.79101576	14.80070462	14.75847914	14.7188222	14.79780649	14.73668226	14.8049433	14.76511119	14.78792951	14.80644965	14.78816252	14.7546995	14.75439445	14.72386739	14.74198751	14.76670291	14.77874295	14.78422587	14.80993395
Liprin-beta-1	Ppfibp1	Q8C8U0-3;Q8C8U0;Q8C8U0-2;F7CUU8;F6S1C4	1452759_s_at	7.327683173	7.349061545	7.407152497	7.792623506	7.635421757	7.447715986	7.262394862	7.228491028	6.63372736	6.973832914	7.344731964	7.379263633	7.245723972	7.411196813	7.940053037	7.590297814	7.80809642	7.189747546	7.249933425	6.938335729	7.070313771	7.009450045	7.237387472	7.069293953
GTP-binding protein SAR1b	Sar1b	Q9CQC9	1428163_at	12.84321115	12.68080986	12.76795909	12.74552707	12.77044566	12.77944455	12.6862684	12.77940908	12.74036462	12.82726029	12.78806863	12.8180611	12.71548874	12.74245951	12.79481928	12.75820071	12.77171056	12.7471887	12.85065915	12.82891365	12.85933763	12.93726591	12.897298	12.84258383
DnaJ homolog subfamily A member 1	Dnaja1	P63037;B1AXY1;B1AXY0;B1AXX9	1416288_at	11.71841202	12.08295167	11.83860291	11.67049365	12.10496856	12.08263393	12.15530397	12.41048815	12.5326975	12.21840156	12.01445487	11.96532979	12.0437941	12.00304934	11.76591616	11.74498621	11.96515414	12.09320899	12.46159774	12.70302913	12.3146122	12.08036071	12.01135157	11.82179309
GMP synthase [glutamine-hydrolyzing]	Gmps	Q3THK7	1433567_at	9.710414532	9.866622297	9.86558027	9.730595094	9.897593234	10.05246515	10.17384064	10.18580112	9.898288602	9.712343013	9.719843537	9.736393457	9.960887786	9.947135671	9.79215653	9.921425511	9.869315004	10.09376658	10.10523615	10.08659056	9.64225265	9.525072164	9.444853713	9.498401748
Beta-hexosaminidase subunit alpha	Hexa	P29416;E9PW67	1449024_a_at	10.33946415	10.10320844	10.36312196	10.31658969	10.40888617	10.48117642	10.79015541	10.50743054	10.56944407	10.54378537	10.41640756	10.67478166	10.07451172	10.24521687	10.37622805	10.32864233	10.31113958	10.16103211	10.34627118	10.34554589	10.49731888	10.41051524	10.28333834	10.35770351
Signal transducer and transcription activator 6	Stat6	P52633	1421708_a_at	6.827096675	6.645477722	6.823748369	6.807157735	6.853573156	6.768790454	6.785056214	6.741753819	6.926825465	6.635654861	6.891494491	7.230913885	7.063169808	6.890680845	7.236432808	7.241519084	6.930131209	7.046357962	6.916297048	7.06387799	6.554040305	6.695595306	7.046995509	6.743590449
	Sorbs2	Q3UTJ2-2;D3Z080;Q3UTJ2-5;B2RXQ9;F7BEU1;F6V513	1437197_at	10.25195917	10.13686737	10.20680845	10.20720833	9.919986253	9.879340371	9.798286701	9.962953669	10.06015782	10.01844259	10.35832938	10.10509117	10.34850604	10.3543801	10.26752713	10.20438938	9.657119542	9.540572084	9.68075158	10.04580688	9.986890519	9.864436565	10.07414456	10.10395341
Epsin-1	Epn1	Q80VP1-2;Q80VP1;D3Z4V3;D3Z550	1427039_at	7.31184786	7.341030331	7.489767611	7.373465092	7.24310875	7.487239767	7.455203883	7.329480449	7.390684056	7.373854841	7.661590555	7.604718555	7.783020242	7.485838334	7.892844992	7.84535019	7.5882993	7.628601998	7.721725532	7.60134567	7.444077662	7.662516806	7.525840626	7.606513867
Small nuclear ribonucleoprotein Sm D3	Snrpd3	P62320	1422885_at	8.297879764	7.791937281	7.845406991	8.131206647	7.884332375	7.820964995	7.96383957	8.158700607	8.207225163	7.996953677	8.261265724	8.208282829	7.769750312	8.003579733	7.984856145	7.95921025	8.130180602	8.205900184	8.221531657	8.421105312	8.056432171	8.411880385	8.182630151	7.979610371
Na(+)/H(+) exchange regulatory cofactor NHE-RF1	Slc9a3r1	P70441;P70441-2	1438115_a_at	12.3917475	12.27408965	12.26118324	12.1887938	12.49945388	12.62583376	12.72785043	12.54060443	12.58628701	12.67849747	12.74798075	12.54374393	12.50995836	12.43697928	12.64259088	12.53692362	12.84853316	12.82372421	12.92154098	12.67090684	12.77634419	12.84558887	12.70728733	12.68454958
DNA topoisomerase 2-beta	Top2b	Q64511;F6V2E8;F6XX57;F6U5K2	1416731_at	8.719349938	9.131273431	8.758734316	9.071616376	9.218146467	9.055937239	8.643015465	8.661810326	8.893103318	8.648909117	8.901831551	8.678408897	8.574622256	8.821772926	8.872884558	9.089580218	9.294736356	8.960920796	8.776712436	8.621142638	8.863458286	8.539799975	8.842808236	8.661220614
Nucleophosmin	Npm1	Q61937;Q5SQB0;Q5SQB5;Q9DAY9;E9Q5T3	1432416_a_at	10.31239385	10.23471789	10.29392262	10.49594866	10.50217216	10.69014068	10.56856309	10.52672853	10.3978606	10.27608273	10.51914276	10.22537274	10.19111429	10.2242856	10.28325203	10.52617748	10.74712196	10.49669351	10.40721841	10.43289458	10.44318636	10.18626362	10.37883559	10.19139799
Complement factor I;Complement factor I heavy chain;Complement factor I light chain	Cfi	Q61129	1418724_at	13.70563387	13.60198841	13.70319577	13.57565306	13.53906527	13.60205059	13.65395621	13.54449684	13.57791462	13.64920719	13.65081267	13.70868918	13.56710191	13.5550217	13.60497632	13.61218921	13.59097498	13.50863633	13.42514701	13.39855995	13.4858884	13.492738	13.55050462	13.53017464
Carboxylesterase 1D	Ces1d	Q8VCT4	1435370_a_at	12.55136046	12.02728518	12.35275238	12.39626665	12.56686488	12.58782723	12.76554442	12.58329772	12.56641577	12.8081156	12.66529031	12.68926963	12.2830604	12.32881418	12.08372291	12.51800332	12.61200451	12.25784667	12.83108428	12.65910838	12.83147906	13.10180096	12.82601448	12.80276271
Tubulin alpha-1C chain	Tuba1c	P68373	1448232_x_at	8.427123653	8.592509578	8.340076778	7.937678233	7.994413232	7.732319385	8.415583684	8.728569307	8.538111155	8.54931365	8.450477369	8.446726918	8.57926488	8.456804523	8.153640407	8.124720526	7.506888849	8.265813931	8.025980002	8.539026612	8.285324004	8.375918266	8.010591089	8.547318186
	Sf3b2	Q3UJB0	1459836_x_at	4.514085101	4.277133689	4.531512616	4.662484953	4.640814936	4.539386981	4.812481761	4.839147058	4.576841533	4.663319284	4.745614656	4.380577219	4.365415396	4.52965899	4.696329852	4.519640434	4.943798642	4.578471056	4.639559641	4.754509595	4.637347625	4.887491713	4.598924196	4.747760818
Peroxisomal carnitine O-octanoyltransferase	Crot	Q9DC50	1450966_at	12.71448641	12.82378752	12.79150147	12.86867831	12.56749953	12.4529751	11.82998995	11.16797614	11.59346871	11.8869299	12.25641543	12.82582182	12.75901705	12.90280987	12.90240889	12.89174342	12.50662134	12.02625126	11.49918379	11.33294749	11.57588247	11.78631136	12.48595173	12.41792347
Rap guanine nucleotide exchange factor 4	Rapgef4	E9Q145;Q9EQZ6;A2ASW8;Q9EQZ6-2	1421622_a_at	8.477833933	8.945916278	9.132167956	9.067902881	9.485092344	9.587969937	9.290913183	8.840597815	9.189396716	8.848190251	8.452314685	8.815846605	8.59631754	8.522346104	8.360768602	8.124120696	9.358713666	9.480548403	9.210639102	9.087098928	8.252304653	7.650759219	8.274154486	7.218321477
Microfibril-associated glycoprotein 4	Mfap4	Q9D1H9;Q9D1H9-2	1424010_at	5.298494494	5.320837175	5.464401474	5.018808705	4.952518939	5.198810894	5.182288068	5.283928254	5.352529513	5.304277558	4.917047247	5.271501614	5.673535511	5.469478855	5.33259133	4.907436612	5.292478405	5.722212378	4.962348174	5.364953333	5.294290483	5.354476928	5.324093721	5.374909979
CD302 antigen	Cd302	Q9DCG2;Q9DCG2-2	1448919_at	13.28493691	13.19048768	13.08321394	12.91468164	13.02449679	13.03648063	13.07002884	13.02783178	13.40359839	13.28411605	13.34521641	13.31113738	13.08993157	13.05765526	13.10143568	13.08574986	13.18925431	13.11734875	13.01013833	13.14581852	13.18078924	13.02168557	13.29208458	13.20448233
Afamin	Afm	E9Q826;O89020-3;O89020;O89020-2;CON__REFSEQ:XP_585019	1427561_a_at	11.2070702	10.97689022	11.11546736	11.2778937	11.08388806	11.15341075	11.18138941	10.92084182	10.83426305	10.94955799	11.1003915	11.27899244	11.10115862	11.19042462	11.37975182	11.48914101	11.18325471	11.2510778	11.22947044	11.0136698	10.85009508	10.83793368	10.89902837	10.77446294
Atlastin-2	Atl2	Q6PA06;Q8BYP9;E9QND8;Q6PA06-2	1416793_at	10.33935572	10.28336699	10.373535	10.38515158	10.65356616	10.80120018	10.60310635	10.87720969	10.6098206	10.58533499	10.20970035	10.17306194	10.06572575	10.213319	10.36939505	10.29526017	10.66534493	10.79332783	10.75905918	10.69783519	10.39609258	10.20240799	10.3937561	10.31959438
	Ythdf2	E9Q2W5;Q91YT7;E9PW90	1460357_at	8.763553762	8.483791571	8.827755851	8.549950209	8.609543021	8.385618329	8.594309753	8.744451967	8.615044442	8.930776347	9.012359585	8.641520083	8.800495484	8.945198916	8.732106055	8.519353302	8.540229658	8.34266088	8.59287468	8.606136968	8.501025324	8.733219359	8.80172886	8.942374444
	Acacb	E9Q4Z2;D3Z0B3	1427052_at	10.02211822	9.680892462	9.288835533	8.574622256	8.492718843	8.454252181	9.0747497	10.39420108	9.485077272	9.537667477	9.854954278	9.261774856	9.525454105	9.134002628	8.62192325	8.408232078	8.578136619	9.623706435	10.50260623	10.41642701	10.30937837	9.292698576	9.063321955	9.944086857
Cytochrome b5	Cyb5a;Cyb5	P56395;G5E850;E0CY88	1416727_a_at	13.74254139	13.74452583	13.74050517	13.84408859	13.87669107	13.82931484	13.85100945	13.80707472	13.7273006	13.80200073	13.6843152	13.7627261	13.6921381	13.75951616	13.78613932	13.79732609	13.8126024	13.81302817	13.79424457	13.78344741	13.79420931	13.87333669	13.85023968	13.80641613
Eukaryotic translation initiation factor 1;Eukaryotic translation initiation factor 1b	Eif1;Gm6900;Gm16378;Eif1b	P48024;G3UW42;D3YXK8;Q9CXU9	1428272_at	9.139387038	8.990674223	9.073691608	8.834727008	8.962134728	8.993394077	9.228785396	9.278096283	9.203301922	9.363216705	9.517511396	9.202171552	9.134470181	9.172099558	9.044844457	9.178495172	9.053525114	9.201684877	9.25432082	9.309162848	9.295308633	9.550531463	9.292201125	9.640553657
Phosphoglycolate phosphatase	Pgp	Q8CHP8	1428788_at	8.313773951	8.137030021	8.137190164	7.944878501	8.13489223	8.204463281	8.415050075	8.534621401	8.091788746	8.387440444	8.213690468	8.372176109	8.036825626	8.297705494	7.9222732	8.089601034	8.021544543	8.201795218	8.583346424	8.318564931	8.512705963	8.683684625	8.319908905	8.383383162
Inositol monophosphatase 1	Impa1	Q924B0;O55023;Q80ZJ2;D3Z703	1423127_at	10.57847834	10.61886512	10.56093428	10.62133583	10.65337296	10.53066437	10.51528839	10.51161571	10.56716056	10.65973305	10.60516533	10.56396996	10.64022715	10.52162951	10.59061364	10.63107279	10.45874056	10.52970637	10.57638213	10.46059739	10.32310547	10.29565583	10.42140435	10.33401746
Mitochondrial-processing peptidase subunit beta	Pmpcb	Q9CXT8;D3Z1T9	1429709_at	11.11960459	11.25834238	11.3041649	11.29958138	11.19152597	11.298272	11.20070804	11.23693763	10.98999736	11.10426349	11.05577972	11.14413196	11.22636957	11.24487617	11.25764621	11.26187415	11.3103816	11.32889614	11.33884841	11.26008162	11.15742121	11.10780531	11.13722322	10.85592719
Probable methylthioribulose-1-phosphate dehydratase	Apip	Q9WVQ5	1418254_at	9.283732535	9.238204119	9.328949873	9.335993358	9.29616823	9.453293763	9.33877825	9.580190034	9.347097084	9.318361452	9.212157557	9.018219237	9.285761178	9.266658503	9.548676011	9.287585629	9.445396905	9.505623378	9.40806503	9.633488483	9.48316762	9.276764169	9.170577089	9.42792343
Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	Ppip5k2	E9Q9J4;Q6ZQB6;Q6ZQB6-3;Q6ZQB6-2;E9PZI4;A2ARP1;A2ARP1-2;A2ARP1-3;A2ARP1-7;A2ARP1-6	1433856_at	8.457238593	8.667295337	8.266336461	8.766521364	8.788050345	8.813631791	8.572598389	9.128654295	8.633865389	8.73687622	8.676914671	8.012741071	8.086576066	8.71364709	8.564323942	8.681764225	8.60138362	8.12613852	8.79306992	9.116380257	8.737746089	8.685042077	8.6439725	8.620679175
